,OBJECTID,FOD_ID,FPA_ID,SOURCE_SYSTEM_TYPE,SOURCE_SYSTEM,NWCG_REPORTING_AGENCY,NWCG_REPORTING_UNIT_ID,NWCG_REPORTING_UNIT_NAME,SOURCE_REPORTING_UNIT,SOURCE_REPORTING_UNIT_NAME,COMPLEX_NAME,FIRE_YEAR,DISCOVERY_DATE,DISCOVERY_DOY,DISCOVERY_TIME,NWCG_CAUSE_CLASSIFICATION,NWCG_GENERAL_CAUSE,FIRE_SIZE,FIRE_SIZE_CLASS,LATITUDE,LONGITUDE,OWNER_DESCR,STATE,COUNTY,FIPS_CODE,FIPS_NAME,WEEK_BEFORE_DISCOVERY_DATE,avg_max_temp,avg_min_temp,avg_precipitation,avg_sunshine,avg_wind_speed,avg_wind_gusts,primary_wind_direction
485,81411,82345,FS-307108,FED,FS-FIRESTAT,FS,USCATMU,Lake Tahoe Basin Management Unit,519,Lake Tahoe Basin Management Unit,,1995,1995-11-05,309,958.0,Human,Debris and open burning,105.0,D,39.03333333,-120.125,USFS,CA,,,,1995-10-29,57.9,39.6375,0.004,31645.9925,6.7375,23.9125,168.0
486,86704,87687,FS-312503,FED,FS-FIRESTAT,FS,USNVHTF,Humboldt-Toiyabe National Forest,417,Humboldt-Toiyabe National Forest,,1996,1996-08-12,225,1216.0,Natural,Natural,857.0,E,38.30666667,-119.37555556,USFS,CA,,,,1996-08-05,77.85,53.1,0.009375,46331.83375,7.325,24.525,195.875
487,86842,87825,FS-312641,FED,FS-FIRESTAT,FS,USCAMDF,Modoc National Forest,509,Modoc National Forest,,1996,1996-08-26,239,1100.0,Natural,Natural,100.0,D,41.66638889,-120.91888889,USFS,CA,,,,1996-08-19,84.3625,55.575,0.0063750000000000005,44636.425,10.325,22.1125,220.625
488,86850,87834,FS-312650,FED,FS-FIRESTAT,FS,USCAMDF,Modoc National Forest,509,Modoc National Forest,,1996,1996-08-26,239,700.0,Natural,Natural,257.0,D,41.70972222,-121.03472222,USFS,CA,,,,1996-08-19,85.2375,55.4375,0.0063750000000000005,44644.33375,10.325,22.1125,220.625
489,86851,87835,FS-312651,FED,FS-FIRESTAT,FS,USCAMDF,Modoc National Forest,509,Modoc National Forest,,1996,1996-08-26,239,1226.0,Natural,Natural,109.0,D,41.70972222,-120.91888889,USFS,CA,,,,1996-08-19,84.58749999999999,55.8125,0.0063750000000000005,44634.28125,10.325,22.1125,220.625
490,86853,87837,FS-312653,FED,FS-FIRESTAT,FS,USCAMDF,Modoc National Forest,509,Modoc National Forest,AMBROSE COMPLEX,1996,1996-08-26,239,1314.0,Natural,Natural,551.0,E,41.62305556,-121.24666667,USFS,CA,,,,1996-08-19,86.7,56.7125,0.0035,44711.67875,8.85,22.45,206.875
491,86854,87838,FS-312654,FED,FS-FIRESTAT,FS,USCAMDF,Modoc National Forest,509,Modoc National Forest,AMBROSE COMPLEX,1996,1996-08-26,239,705.0,Natural,Natural,23398.0,G,41.565,-121.24666667,USFS,CA,,,,1996-08-19,86.4125,56.425,0.0035,44717.11875,8.85,22.45,206.875
492,86855,87839,FS-312655,FED,FS-FIRESTAT,FS,USCAMDF,Modoc National Forest,509,Modoc National Forest,,1996,1996-08-26,239,1348.0,Natural,Natural,393.0,E,41.66638889,-121.32388889,USFS,CA,,,,1996-08-19,86.975,56.65,0.009875,44674.0475,9.65,21.1375,217.5
493,88428,89423,FS-314245,FED,FS-FIRESTAT,FS,USCAMDF,Modoc National Forest,509,Modoc National Forest,,1996,1996-08-10,223,1613.0,Human,Power generation/transmission/distribution,2465.0,F,41.90194444,-121.31111111,STATE OR PRIVATE,CA,,,,1996-08-03,85.0,53.85,0.0,47709.41625,10.625,25.1125,203.375
494,88438,89433,FS-314255,FED,FS-FIRESTAT,FS,USCAMDF,Modoc National Forest,509,Modoc National Forest,,1996,1996-08-12,225,1900.0,Natural,Natural,216.0,D,41.97472222,-121.07944444,USFS,CA,,,,1996-08-05,88.2375,56.0625,0.0005,47466.7625,11.025,24.6,215.75
495,88447,89442,FS-314264,FED,FS-FIRESTAT,FS,USCAMDF,Modoc National Forest,509,Modoc National Forest,,1996,1996-08-27,240,1400.0,Natural,Natural,272.0,D,41.815,-121.11805556,OTHER FEDERAL,CA,,,,1996-08-20,86.175,55.95,0.007375,44453.02125,10.425,21.6375,211.75
496,88449,89444,FS-314266,FED,FS-FIRESTAT,FS,USCAMDF,Modoc National Forest,509,Modoc National Forest,,1996,1996-08-28,241,1004.0,Natural,Natural,3032.0,F,41.73861111,-121.07333333,USFS,CA,,,,1996-08-21,86.725,55.7125,0.007375,44214.2775,9.9,20.6875,216.125
497,89459,90462,FS-315290,FED,FS-FIRESTAT,FS,USCATNF,Tahoe National Forest,517,Tahoe National Forest,,1996,1996-08-12,225,1530.0,Natural,Natural,580.0,E,39.725,-120.15833333,OTHER FEDERAL,CA,,,,1996-08-05,85.0,56.1875,0.006375,46942.520000000004,9.5875,28.775,202.5
498,90325,91340,FS-316177,FED,FS-FIRESTAT,FS,USCAINF,Inyo National Forest,504,Inyo National Forest,,1996,1996-07-15,197,1331.0,Human,Equipment and vehicle use,2091.0,F,36.22166667,-118.045,STATE OR PRIVATE,CA,,,,1996-07-08,87.3625,67.075,0.005375,48586.31,6.4624999999999995,23.0625,199.375
499,91950,92982,FS-317830,FED,FS-FIRESTAT,FS,USCASQF,Sequoia National Forest,513,Sequoia National Forest,,1996,1996-08-01,214,1405.0,Human,Missing data/not specified/undetermined,2650.0,F,35.57833333,-118.55666667,USFS,CA,,,,1996-07-25,96.4375,72.925,0.001,46944.6775,5.0,16.575,224.25
500,92286,93321,FS-318171,FED,FS-FIRESTAT,FS,USCAANF,Angeles National Forest,501,Angeles National Forest,,1996,1996-06-02,154,1705.0,Human,Missing data/not specified/undetermined,325.0,E,34.46,-118.34333333,MISSING/NOT SPECIFIED,CA,,,,1996-05-26,77.6875,50.725,0.0,47985.72625,9.75,25.4,217.25
501,92504,93540,FS-318390,FED,FS-FIRESTAT,FS,USCASQF,Sequoia National Forest,513,Sequoia National Forest,,1996,1996-06-04,156,934.0,Human,Missing data/not specified/undetermined,3328.0,F,35.45333333,-118.78,MISSING/NOT SPECIFIED,CA,,,,1996-05-28,88.225,59.8875,0.0,48358.3625,8.975,20.2875,110.875
502,92515,93551,FS-318401,FED,FS-FIRESTAT,FS,USCASQF,Sequoia National Forest,513,Sequoia National Forest,,1996,1996-06-24,176,1437.0,Human,Recreation and ceremony,1092.0,F,35.77,-118.42,MISSING/NOT SPECIFIED,CA,,,,1996-06-17,85.175,60.212500000000006,0.0,49127.88,7.3875,24.1625,147.25
503,92519,93555,FS-318405,FED,FS-FIRESTAT,FS,USCASQF,Sequoia National Forest,513,Sequoia National Forest,,1996,1996-07-11,193,620.0,Natural,Natural,633.0,E,35.51833333,-118.695,USFS,CA,,,,1996-07-04,89.925,66.675,0.006875,48694.25625,7.0875,22.825,188.125
504,92559,93595,FS-318445,FED,FS-FIRESTAT,FS,USCASQF,Sequoia National Forest,513,Sequoia National Forest,,1996,1996-08-25,238,1845.0,Human,Arson/incendiarism,593.0,E,35.55833333,-118.60666667,USFS,CA,,,,1996-08-18,92.6,67.2625,0.004875000000000001,43883.825,5.025,16.175,181.25
505,93106,94149,FS-318999,FED,FS-FIRESTAT,FS,USCASHF,Shasta-Trinity National Forest,514,Shasta-Trinity National Forest,,1996,1996-08-14,227,1302.0,Natural,Natural,196.2,D,41.13333333,-122.53333333,STATE OR PRIVATE,CA,,,,1996-08-07,91.0125,62.15,0.01925,46335.371250000004,6.6875,24.575,255.375
506,93227,94270,FS-319120,FED,FS-FIRESTAT,FS,USCASHF,Shasta-Trinity National Forest,514,Shasta-Trinity National Forest,,1996,1996-08-14,227,1005.0,Natural,Natural,456.0,E,41.13,-122.01166667,USFS,CA,,,,1996-08-07,88.85,58.825,0.025125,45619.417499999996,8.55,26.25,203.25
507,93299,94342,FS-319192,FED,FS-FIRESTAT,FS,USCASRF,Six Rivers National Forest,510,Six Rivers National Forest,,1996,1996-09-26,270,1430.0,Human,Arson/incendiarism,700.0,E,41.84666667,-123.92166667,USFS,CA,,,,1996-09-19,71.1125,52.85,0.0,39498.55625,14.65,27.6375,87.875
508,93420,94464,FS-319315,FED,FS-FIRESTAT,FS,USCAPNF,Plumas National Forest,511,Plumas National Forest,,1996,1996-07-25,207,1526.0,Human,Equipment and vehicle use,4660.0,F,39.83666667,-120.285,STATE OR PRIVATE,CA,,,,1996-07-18,89.35,59.825,0.0,48442.9625,6.9375,21.8375,157.875
509,93859,94906,FS-319757,FED,FS-FIRESTAT,FS,USCASHF,Shasta-Trinity National Forest,514,Shasta-Trinity National Forest,,1996,1996-08-13,226,1700.0,Natural,Natural,118.0,D,41.21166667,-122.68166667,USFS,CA,,,,1996-08-06,89.0875,60.9,0.023125,46884.31375,6.425,24.8125,210.625
510,93875,94922,FS-319773,FED,FS-FIRESTAT,FS,USCASHF,Shasta-Trinity National Forest,514,Shasta-Trinity National Forest,,1996,1996-08-14,227,1050.0,Natural,Natural,130.0,D,41.13666667,-122.79166667,USFS,CA,,,,1996-08-07,88.8125,62.1375,0.023125,46465.41125,6.2125,24.1375,233.375
511,93876,94923,FS-319774,FED,FS-FIRESTAT,FS,USCASHF,Shasta-Trinity National Forest,514,Shasta-Trinity National Forest,,1996,1996-08-14,227,1500.0,Natural,Natural,470.0,E,40.965,-122.94166667,USFS,CA,,,,1996-08-07,89.4625,60.65,0.023125,46436.63625,6.2125,24.1375,233.375
512,93931,94978,FS-319829,FED,FS-FIRESTAT,FS,USCAPNF,Plumas National Forest,511,Plumas National Forest,,1996,1996-08-09,222,1332.0,Human,Equipment and vehicle use,1260.0,F,40.2,-120.84833333,STATE OR PRIVATE,CA,,,,1996-08-02,85.3125,54.5875,0.0,47418.9975,9.2,28.3375,185.75
513,94109,95156,FS-320007,FED,FS-FIRESTAT,FS,USCASTF,Stanislaus National Forest,516,Stanislaus National Forest,ACKERSON COMPLEX,1996,1996-08-14,227,700.0,Natural,Natural,12371.0,G,37.855,-119.82666667,MISSING/NOT SPECIFIED,CA,,,,1996-08-07,86.8625,59.1,0.008875000000000001,45593.14,8.15,24.925,167.75
514,94288,95336,FS-320188,FED,FS-FIRESTAT,FS,USCABDF,San Bernardino National Forest,512,San Bernardino National Forest,,1996,1996-06-10,162,1420.0,Human,Equipment and vehicle use,1424.0,F,33.98833333,-116.93833333,MISSING/NOT SPECIFIED,CA,,,,1996-06-03,91.55,67.475,0.0,48313.8325,7.7875000000000005,24.3125,210.625
515,94477,95525,FS-320378,FED,FS-FIRESTAT,FS,USCASQF,Sequoia National Forest,513,Sequoia National Forest,,1996,1996-07-06,188,113.0,Human,Arson/incendiarism,650.0,E,36.03666667,-118.775,OTHER FEDERAL,CA,,,,1996-06-29,93.2,65.125,0.0,49023.365,5.35,15.2125,94.75
516,94484,95532,FS-320385,FED,FS-FIRESTAT,FS,USCASQF,Sequoia National Forest,513,Sequoia National Forest,,1996,1996-10-10,284,200.0,Human,Arson/incendiarism,1000.0,F,36.015,-118.77833333,OTHER FEDERAL,CA,,,,1996-10-03,83.975,55.3625,0.0,38457.845,5.1625,17.425,129.375
517,94492,95540,FS-320393,FED,FS-FIRESTAT,FS,USCASQF,Sequoia National Forest,513,Sequoia National Forest,,1996,1996-08-18,231,100.0,Human,Arson/incendiarism,2850.0,F,36.04333333,-118.67,OTHER FEDERAL,CA,,,,1996-08-11,85.85,63.075,0.040499999999999994,45039.11875,5.375,19.6375,135.625
518,94697,95746,FS-320599,FED,FS-FIRESTAT,FS,USCAMNF,Mendocino National Forest,508,Mendocino National Forest,,1996,1996-08-11,224,2100.0,Human,Arson/incendiarism,83323.0,G,39.25833333,-122.91666667,USFS,CA,,,,1996-08-04,94.925,63.25,0.0,46564.3525,8.1875,29.125,154.75
519,94817,95866,FS-320719,FED,FS-FIRESTAT,FS,USCAMNF,Mendocino National Forest,508,Mendocino National Forest,,1996,1996-10-24,298,2131.0,Human,Power generation/transmission/distribution,275.0,D,39.30888889,-122.58805556,STATE OR PRIVATE,CA,,,,1996-10-17,64.89999999999999,43.925,0.04825,31427.73125,7.7125,25.275,134.75
520,94833,95882,FS-320736,FED,FS-FIRESTAT,FS,USCABDF,San Bernardino National Forest,512,San Bernardino National Forest,,1996,1996-06-14,166,1623.0,Human,Arson/incendiarism,130.0,D,34.31666667,-117.44333333,USFS,CA,,,,1996-06-07,86.4375,58.25,0.0,48595.6575,9.3,22.875,234.75
521,94854,95903,FS-320757,FED,FS-FIRESTAT,FS,USCAANF,Angeles National Forest,501,Angeles National Forest,BICHOTA COMPLEX,1996,1996-06-29,181,1525.0,Human,Recreation and ceremony,1800.0,F,34.26333333,-117.83666667,USFS,CA,,,,1996-06-22,77.8625,53.325,0.0,48252.8425,7.6375,24.1,213.125
522,94855,95904,FS-320758,FED,FS-FIRESTAT,FS,USCAANF,Angeles National Forest,501,Angeles National Forest,,1996,1996-06-30,182,1427.0,Human,Recreation and ceremony,150.0,D,34.23,-117.77,USFS,CA,,,,1996-06-23,82.3625,56.45,0.002,48204.28625,7.4625,21.55,211.875
523,94856,95905,FS-320759,FED,FS-FIRESTAT,FS,USCAANF,Angeles National Forest,501,Angeles National Forest,,1996,1996-07-12,194,1400.0,Human,Equipment and vehicle use,400.0,E,34.17666667,-117.755,USFS,CA,,,,1996-07-05,90.0375,65.75,0.0,48293.615,6.2,18.45,223.125
524,94857,95906,FS-320760,FED,FS-FIRESTAT,FS,USCAANF,Angeles National Forest,501,Angeles National Forest,,1996,1996-08-24,237,1730.0,Human,Arson/incendiarism,1428.0,F,34.18,-117.88166667,USFS,CA,,,,1996-08-17,90.0,62.775,0.0,43822.76375,7.6499999999999995,19.85,233.5
525,94884,95933,FS-320787,FED,FS-FIRESTAT,FS,USCASHF,Shasta-Trinity National Forest,514,Shasta-Trinity National Forest,,1996,1996-08-14,227,1030.0,Natural,Natural,2523.0,F,40.185,-122.98666667,USFS,CA,,,,1996-08-07,85.9125,61.449999999999996,0.0225,46327.13375,6.175,26.7375,182.875
526,94921,95970,FS-320824,FED,FS-FIRESTAT,FS,USCASNF,Sierra National Forest,515,Sierra National Forest,,1996,1996-08-01,214,1536.0,Human,Power generation/transmission/distribution,2770.0,F,37.42833333,-119.84333333,USFS,CA,,,,1996-07-25,95.4,68.25,0.003875,45476.2575,6.825,19.125,142.875
527,94935,95984,FS-320838,FED,FS-FIRESTAT,FS,USCASNF,Sierra National Forest,515,Sierra National Forest,,1996,1996-08-17,230,1921.0,Human,Arson/incendiarism,5607.0,G,36.87,-119.31333333,STATE OR PRIVATE,CA,,,,1996-08-10,99.0,70.875,0.0,45179.925,4.7875,13.950000000000001,109.125
528,95052,96104,FS-320959,FED,FS-FIRESTAT,FS,USCABDF,San Bernardino National Forest,512,San Bernardino National Forest,,1996,1996-10-26,300,39.0,Human,Recreation and ceremony,600.0,E,34.185,-117.26833333,STATE OR PRIVATE,CA,,,,1996-10-19,67.625,44.45,0.024125,36594.705,8.2125,23.4375,145.125
529,95232,96285,FS-321140,FED,FS-FIRESTAT,FS,USCALPF,Los Padres National Forest,507,Los Padres National Forest,,1996,1996-06-29,181,1705.0,Human,Arson/incendiarism,140.0,D,34.50333333,-119.25333333,STATE OR PRIVATE,CA,,,,1996-06-22,74.275,52.1375,0.0005,45823.98625,6.375,23.5625,193.75
530,95236,96289,FS-321144,FED,FS-FIRESTAT,FS,USCALPF,Los Padres National Forest,507,Los Padres National Forest,,1996,1996-04-28,119,1330.0,Human,Power generation/transmission/distribution,10925.0,G,34.45944444,-118.9375,MISSING/NOT SPECIFIED,CA,,,,1996-04-21,89.0125,56.65,0.0,44290.25,10.7875,21.475,212.0
531,95249,96302,FS-321157,FED,FS-FIRESTAT,FS,USCABDF,San Bernardino National Forest,512,San Bernardino National Forest,,1996,1996-05-13,134,1335.0,Human,Equipment and vehicle use,1067.0,F,33.58,-116.95333333,MISSING/NOT SPECIFIED,CA,,,,1996-05-06,83.85,55.3875,0.0,45925.165,8.1125,20.7875,220.75
532,95250,96303,FS-321158,FED,FS-FIRESTAT,FS,USCABDF,San Bernardino National Forest,512,San Bernardino National Forest,,1996,1996-05-14,135,1540.0,Human,Equipment and vehicle use,103.0,D,33.52333333,-116.83166667,MISSING/NOT SPECIFIED,CA,,,,1996-05-07,84.6125,56.2375,0.0,45992.51,8.5625,25.85,205.0
533,95257,96310,FS-321165,FED,FS-FIRESTAT,FS,USCABDF,San Bernardino National Forest,512,San Bernardino National Forest,,1996,1996-06-11,163,515.0,Human,Arson/incendiarism,315.0,E,33.88333333,-116.76666667,MISSING/NOT SPECIFIED,CA,,,,1996-06-04,95.25,67.7375,0.0,48367.0175,7.925,20.5625,211.875
534,95259,96312,FS-321167,FED,FS-FIRESTAT,FS,USCABDF,San Bernardino National Forest,512,San Bernardino National Forest,,1996,1996-06-23,175,1300.0,Human,Misuse of fire by a minor,670.0,E,33.78,-116.91833333,MISSING/NOT SPECIFIED,CA,,,,1996-06-16,85.0125,61.2125,0.0,48570.96,7.45,17.7625,227.5
535,95262,96315,FS-321170,FED,FS-FIRESTAT,FS,USCABDF,San Bernardino National Forest,512,San Bernardino National Forest,,1996,1996-06-26,178,1337.0,Human,Equipment and vehicle use,300.0,E,33.84,-116.59666667,MISSING/NOT SPECIFIED,CA,,,,1996-06-19,89.925,61.775,0.0015,47197.65,9.2125,26.4375,200.625
536,95264,96317,FS-321172,FED,FS-FIRESTAT,FS,USCABDF,San Bernardino National Forest,512,San Bernardino National Forest,,1996,1996-06-29,181,1647.0,Human,Missing data/not specified/undetermined,9620.0,G,33.735,-116.835,USFS,CA,,,,1996-06-22,80.4625,52.1,0.0015,47783.47125,8.875,22.25,194.125
537,95265,96318,FS-321173,FED,FS-FIRESTAT,FS,USCABDF,San Bernardino National Forest,512,San Bernardino National Forest,,1996,1996-07-01,183,1615.0,Human,Arson/incendiarism,1057.0,F,33.59333333,-116.80166667,USFS,CA,,,,1996-06-24,81.3875,52.862500000000004,0.0053750000000000004,47151.3725,8.1125,28.5375,172.5
538,95276,96329,FS-321184,FED,FS-FIRESTAT,FS,USCABDF,San Bernardino National Forest,512,San Bernardino National Forest,,1996,1996-08-26,239,430.0,Natural,Natural,440.0,E,33.61,-116.55166667,USFS,CA,,,,1996-08-19,80.975,58.1625,0.0045000000000000005,43932.4825,6.825,22.925,187.5
539,95277,96330,FS-321185,FED,FS-FIRESTAT,FS,USCABDF,San Bernardino National Forest,512,San Bernardino National Forest,,1996,1996-08-22,235,132.0,Human,Arson/incendiarism,548.0,E,33.89333333,-116.79,MISSING/NOT SPECIFIED,CA,,,,1996-08-15,93.95,72.225,0.0,44307.37125,7.425,19.6875,212.75
540,95279,96332,FS-321187,FED,FS-FIRESTAT,FS,USCABDF,San Bernardino National Forest,512,San Bernardino National Forest,,1996,1996-09-03,247,1401.0,Human,Equipment and vehicle use,788.0,E,33.8,-116.95,MISSING/NOT SPECIFIED,CA,,,,1996-08-27,95.0,72.0875,0.0,42959.93,7.3875,17.7875,225.5
541,95284,96337,FS-321192,FED,FS-FIRESTAT,FS,USCABDF,San Bernardino National Forest,512,San Bernardino National Forest,,1996,1996-09-30,274,315.0,Human,Arson/incendiarism,423.0,E,33.91,-116.84833333,MISSING/NOT SPECIFIED,CA,,,,1996-09-23,85.5875,60.637499999999996,0.0,39832.068750000006,7.05,18.9375,195.125
542,95330,96383,FS-321238,FED,FS-FIRESTAT,FS,USCALPF,Los Padres National Forest,507,Los Padres National Forest,,1996,1996-06-03,155,1030.0,Human,Recreation and ceremony,150.0,D,36.28055556,-121.80194444,MISSING/NOT SPECIFIED,CA,,,,1996-05-27,63.0625,50.675,0.0,47897.942500000005,8.35,25.8375,113.25
543,95332,96385,FS-321240,FED,FS-FIRESTAT,FS,USCALPF,Los Padres National Forest,507,Los Padres National Forest,,1996,1996-04-27,118,1331.0,Human,Power generation/transmission/distribution,150.0,D,36.23166667,-121.77166667,STATE OR PRIVATE,CA,,,,1996-04-20,65.5125,52.1625,0.002,44487.5425,14.175,27.075,101.375
544,95370,96423,FS-321278,FED,FS-FIRESTAT,FS,USCAANF,Angeles National Forest,501,Angeles National Forest,,1996,1996-06-19,171,1135.0,Human,Equipment and vehicle use,1000.0,F,34.65333333,-118.34833333,MISSING/NOT SPECIFIED,CA,,,,1996-06-12,83.1,54.85,0.0,48771.3625,7.5625,22.2625,170.875
545,95379,96432,FS-321287,FED,FS-FIRESTAT,FS,USCAANF,Angeles National Forest,501,Angeles National Forest,,1996,1996-07-12,194,1315.0,Human,Missing data/not specified/undetermined,120.0,D,34.45666667,-118.49166667,MISSING/NOT SPECIFIED,CA,,,,1996-07-05,88.775,67.8375,0.0,48367.4775,7.5375,20.3625,254.25
546,95416,96469,FS-321324,FED,FS-FIRESTAT,FS,USCAANF,Angeles National Forest,501,Angeles National Forest,,1996,1996-07-08,190,1250.0,Human,Missing data/not specified/undetermined,300.0,E,34.46333333,-118.66166667,OTHER FEDERAL,CA,,,,1996-07-01,95.0375,69.65,0.0005,48527.95125,8.45,21.9875,247.625
547,95419,96472,FS-321327,FED,FS-FIRESTAT,FS,USCAANF,Angeles National Forest,501,Angeles National Forest,,1996,1996-07-10,192,1355.0,Human,Missing data/not specified/undetermined,150.0,D,34.57833333,-118.19333333,OTHER FEDERAL,CA,,,,1996-07-03,93.575,67.775,0.0005,48471.14375,9.5875,25.5375,238.125
548,95436,96490,FS-321345,FED,FS-FIRESTAT,FS,USCAANF,Angeles National Forest,501,Angeles National Forest,,1996,1996-08-26,239,1250.0,Human,Arson/incendiarism,22000.0,G,34.525,-118.64333333,MISSING/NOT SPECIFIED,CA,,,,1996-08-19,93.55,65.2625,0.0,43589.832500000004,8.5875,21.4125,239.125
549,95455,96509,FS-321364,FED,FS-FIRESTAT,FS,USCAANF,Angeles National Forest,501,Angeles National Forest,,1996,1996-09-07,251,1405.0,Human,Arson/incendiarism,855.0,E,34.55833333,-118.48833333,USFS,CA,,,,1996-08-31,87.7,64.55,0.0,42822.97625,8.125,21.825,263.375
550,95479,96533,FS-321388,FED,FS-FIRESTAT,FS,USCAANF,Angeles National Forest,501,Angeles National Forest,,1996,1996-09-01,245,1100.0,Human,Smoking,680.0,E,34.33,-117.66666667,USFS,CA,,,,1996-08-25,83.8375,59.637499999999996,0.004375,43327.24625,8.1625,23.7125,215.125
551,95493,96547,FS-321402,FED,FS-FIRESTAT,FS,USCALPF,Los Padres National Forest,507,Los Padres National Forest,,1996,1996-07-03,185,1321.0,Human,Equipment and vehicle use,2830.0,F,34.92305556,-119.81166667,MISSING/NOT SPECIFIED,CA,,,,1996-06-26,84.6375,61.25,0.003875,47349.20125,7.4625,24.4125,141.875
552,95529,96584,FS-321439,FED,FS-FIRESTAT,FS,USCALPF,Los Padres National Forest,507,Los Padres National Forest,,1996,1996-07-11,193,1238.0,Natural,Natural,1800.0,F,34.59,-118.77166667,USFS,CA,,,,1996-07-04,92.2,68.7,0.0,48448.41625,7.725,20.725,254.375
553,95533,96588,FS-321443,FED,FS-FIRESTAT,FS,USCALPF,Los Padres National Forest,507,Los Padres National Forest,,1996,1996-07-22,204,1100.0,Human,Missing data/not specified/undetermined,200.0,D,35.985,-121.34666667,MISSING/NOT SPECIFIED,CA,,,,1996-07-15,85.4875,61.675000000000004,0.0,48059.79875,5.9875,18.3875,155.5
554,95534,96589,FS-321444,FED,FS-FIRESTAT,FS,USCALPF,Los Padres National Forest,507,Los Padres National Forest,,1996,1996-07-19,201,1916.0,Human,Missing data/not specified/undetermined,150.0,D,35.985,-121.34666667,MISSING/NOT SPECIFIED,CA,,,,1996-07-12,84.5125,62.325,0.0,48377.49375,6.4125,20.4,149.875
555,95553,96608,FS-321463,FED,FS-FIRESTAT,FS,USCALPF,Los Padres National Forest,507,Los Padres National Forest,,1996,1996-08-15,228,1417.0,Human,Equipment and vehicle use,106668.0,G,35.42,-120.42277778,MISSING/NOT SPECIFIED,CA,,,,1996-08-08,95.2125,67.8375,0.005,45178.35375,6.025,17.1375,135.125
556,95573,96628,FS-321483,FED,FS-FIRESTAT,FS,USCALPF,Los Padres National Forest,507,Los Padres National Forest,,1996,1996-10-07,281,2215.0,Human,Arson/incendiarism,25620.0,G,35.96833333,-121.48333333,USFS,CA,,,,1996-09-30,84.4,66.4875,0.0,38962.63375,7.1,13.975,118.875
557,95574,96629,FS-321484,FED,FS-FIRESTAT,FS,USCALPF,Los Padres National Forest,507,Los Padres National Forest,,1996,1996-10-18,292,1535.0,Human,Missing data/not specified/undetermined,4410.0,F,36.24833333,-121.74833333,USFS,CA,,,,1996-10-11,67.4125,54.875,0.0,36013.68125,13.2625,25.0875,100.875
558,95601,96656,FS-321511,FED,FS-FIRESTAT,FS,USCALPF,Los Padres National Forest,507,Los Padres National Forest,,1996,1996-09-06,250,1320.0,Human,Equipment and vehicle use,150.0,D,34.505,-119.38166667,USFS,CA,,,,1996-08-30,80.1,64.65,0.0,43059.39375,6.85,17.925,162.875
559,95607,96662,FS-321517,FED,FS-FIRESTAT,FS,USCALPF,Los Padres National Forest,507,Los Padres National Forest,,1996,1996-10-08,282,1925.0,Human,Missing data/not specified/undetermined,200.0,D,34.46944444,-118.77111111,USFS,CA,,,,1996-10-01,90.7,59.85,0.0,38745.575,6.5,17.025,132.25
560,95608,96663,FS-321518,FED,FS-FIRESTAT,FS,USCALPF,Los Padres National Forest,507,Los Padres National Forest,,1996,1996-10-13,287,1240.0,Human,Equipment and vehicle use,110.0,D,35.30111111,-120.50777778,MISSING/NOT SPECIFIED,CA,,,,1996-10-06,84.875,61.1625,0.0,37893.0125,6.9875,16.4625,80.125
561,95627,96683,FS-321538,FED,FS-FIRESTAT,FS,USCACNF,Cleveland National Forest,502,Cleveland National Forest,,1996,1996-06-01,153,1201.0,Human,Equipment and vehicle use,653.0,E,33.645,-117.35833333,MISSING/NOT SPECIFIED,CA,,,,1996-05-25,69.3875,54.525,0.001,47318.98375,7.775,19.9,223.125
